isoform_id	
uc001bgu.2	182.6339
uc001bgv.2	0
uc001bgw.2	38.1348
uc001bgx.1	3609.3773
uc001bgy.1	680.9336
uc001bgz.1	8.5103
uc001bha.2	971.1668
uc001bhb.2	0
uc001bhc.1	7.263
uc001bhd.2	0
uc001bhe.1	537.7718
uc001bhf.1	0
uc001bhg.1	18.4846
uc001bhh.3	179.8571
uc001bhi.3	0
uc001bhj.3	0.409
uc001bhk.2	7720.4691
uc001bhl.2	0
uc001bhm.2	6155.9129
uc001bhn.1	111.4108
uc001bho.2	2511.3004
uc001bhp.1	196.7795
uc001bhq.2	1198.1965
uc001bhr.2	30.5119
uc001bhs.1	52.2641
uc001bht.2	1292.325
uc001bhu.2	103.6693
uc001bhv.1	0
uc001bhw.1	54.4111
uc001bhx.1	232.0475
uc001bhy.1	70.1966
uc001bhz.1	49.111
uc001bia.2	19.7524
uc001bib.2	2066.3811
uc001bic.2	5.071
uc001bid.1	16.3785
uc001bie.2	1626.4306
uc001bif.2	3.6806
uc001big.2	3963.5624
uc001bij.1	193.422
uc001bil.3	5.0097
uc001bim.3	3.1039
uc001bin.3	2.924
uc001bio.2	0
uc001bip.1	0
uc001biq.1	76.5354
uc001bir.2	0
uc001bis.2	86.1621
uc001bit.2	17.4827
uc001biu.2	79.9746
uc001biv.2	0
uc001biw.2	0
uc001bix.2	33.1251
uc001biy.2	0
uc001biz.2	0
uc001bja.2	53.0901
uc001bjb.2	0
uc001bjc.2	273.8138
uc001bjd.2	11.7533
uc001bje.1	0.732
uc001bjf.2	2.5232
uc001bjg.2	124.8939
uc001bjh.2	4082.0071
uc001bji.2	8.3017
uc001bjj.2	84.9557
uc001bjk.1	0.8179
uc001bjm.2	1241.799
uc001bjn.2	0
uc001bjo.2	8096.8398
uc001bjp.1	0
uc001bjq.2	3.1203
uc001bjr.2	66.1316
uc001bjs.2	1.3618
uc001bjt.1	1505.7079
uc001bju.1	9.4468
uc001bjv.1	2.466
uc001bjw.2	599.1146
uc001bjz.2	2.9322
uc001bka.2	0
uc001bkb.2	0
uc001bkc.2	0
uc001bkd.1	0.409
uc001bke.2	4847.4057
uc001bkf.2	47.9087
uc001bkg.2	0
uc001bkh.2	0
uc001bki.2	0
uc001bkj.2	24.1077
uc001bkk.2	2502.831
uc001bkl.3	834.033
uc001bkm.2	366.8504
uc001bkn.2	33.9226
uc001bkq.3	1154.0215
uc001bkr.3	175.2032
uc001bks.3	78.8582
uc001bkt.3	8.8906
uc001bku.3	14.4646
uc001bkv.3	18.2842
uc001bkw.1	147.6317
uc001bkx.2	871.4766
uc001bky.2	0
uc001bkz.2	7.8437
uc001bla.2	661.2303
uc001blb.2	0
uc001blc.2	5919.1093
uc001bld.3	1293.6745
uc001ble.3	15.7896
uc001blf.2	80.9725
uc001blg.1	19.4089
uc001blh.1	0.6298
uc001bli.1	0.409
uc001blj.3	73.3946
uc001blk.2	82.6083
uc001bll.3	785.5967
uc001blm.3	725.2068
uc001bln.3	72.9693
uc001blo.2	6.4942
uc001blq.2	0
uc001blr.2	637.0122
uc001bls.1	0
uc001blt.1	351.0157
uc001blu.2	3049.1458
uc001blv.2	174.0704
uc001blw.2	181.4683
uc001blx.2	10.4569
uc001bly.2	50.5301
uc001blz.1	217.6115
uc001bma.2	5.9993
uc001bmb.1	4.2654
uc001bmc.2	539.8084
uc001bmd.3	13.9044
uc001bmf.3	0
uc001bmg.1	0
uc001bmh.1	0
uc001bmi.1	0
uc001bmj.2	0
uc001bmk.2	360.9574
uc001bml.2	921.7123
uc001bmm.2	75.1695
uc001bmn.2	0
uc001bmo.1	0
uc001bmp.3	11792.8985
uc001bmq.3	236.3783
uc001bmr.1	1125.8897
uc001bms.1	724.9491
uc001bmt.1	17.1269
uc001bmu.1	155.504
uc001bmv.1	0
uc001bmw.1	637.0449
uc001bmx.1	1191.7514
uc001bmy.2	3.7256
uc001bmz.2	723.8491
uc001bna.2	33.6813
uc001bnb.2	1548.7011
uc001bnc.1	1078.5658
uc001bnd.1	409.7699
uc001bne.2	370.9194
uc001bnf.2	0.409
uc001bng.1	3805.7192
uc001bnh.1	56.8321
uc001bni.1	401.1819
uc001bnj.3	168.0793
uc001bnl.2	67.2072
uc001bnm.2	2143.0759
uc001bnn.2	8.4571
uc001bno.2	1118.5286
uc001bnp.1	761.9797
uc001bnq.2	1613.1683
uc001bnr.3	701.1931
uc001bns.3	38.924
uc001bnt.3	118.6819
uc001bnu.3	0
uc001bnv.1	27.866
uc001bnw.1	740.4525
uc001bnx.2	125.7936
uc001bny.1	63.8947
uc001bnz.1	0
uc001boa.2	14.7223
uc001bob.2	0
uc001boc.2	11.4507
uc001bod.2	42.94
uc001boe.2	1816.1025
uc001bof.1	2743.3806
uc001boh.1	29.0847
uc001boi.2	112.8748
uc001boj.2	25.3428
uc001bok.2	17.4991
uc001bol.2	50.4279
uc001bom.2	149.2347
uc001bon.1	544.3437
uc001boo.1	12205.9237
uc001bop.1	5313.1447
uc001boq.2	147.693
uc001bor.2	0.0082
uc001bos.2	7.3816
uc001bot.2	98.0585
uc001bou.3	1860.7314
uc001bov.1	1545.4826
uc001bow.1	18.3292
uc001box.1	20.2758
uc001boy.1	0.409
uc001boz.2	22.6478
uc001bpa.2	119.9988
uc001bpc.3	316.3611
uc001bpd.1	776.9965
uc001bpe.1	845.316
uc001bpf.2	69.2356
uc001bpg.2	287.7304
uc001bph.1	288.3111
uc001bpi.1	116.3877
uc001bpj.2	0
uc001bpk.1	9.2137
uc001bpl.2	229.9782
uc001bpm.3	3.9423
uc001bpn.2	2201.8873
uc001bpo.2	40.8052
uc001bpp.2	53.7731
uc001bpq.2	961.491
uc001bpr.2	4089.6791
uc001bps.2	454.7546
uc001bpt.3	391.776
uc001bpu.2	4.0813
uc001bpv.1	2.6582
uc001bpw.2	358.9044
uc001bpx.2	28.0582
uc001bpy.2	1084.3116
uc001bpz.2	365.5376
uc001bqa.1	192.8863
uc001bqb.1	21.8912
uc001bqc.1	42.9686
uc001bqd.2	92.8321
uc001bqe.1	389.1055
uc001bqf.1	87.2908
uc001bqg.1	1522.8635
uc001bqh.2	24.9747
uc001bqi.2	481.2424
uc001bqk.2	98.5901
uc001bql.2	51.7365
uc001bqm.2	23.4411
uc001bqn.2	49.291
uc001bqo.2	44.4531
uc001bqp.2	1.0674
uc001bqq.1	0
uc001bqr.2	0.5071
uc001bqs.2	0
uc001bqt.2	0
uc001bqu.2	11.97
uc001bqv.2	29.3341
uc001bqw.2	0
uc001bqx.2	13.7653
uc001bqy.2	716.1935
uc001bqz.2	162.1822
uc001bra.2	0
uc001brb.2	0.1718
uc001brc.2	2264.5715
uc001brd.2	0
uc001bre.2	102.0744
uc001brf.1	1.2269
uc001brg.1	33.6322
uc001brh.1	127.3354
uc001bri.1	0
uc001brj.1	750.3982
uc001brk.2	236.9018
uc001brl.1	656.2902
uc001brm.1	0
uc001brn.1	970.4348
uc001bro.2	1887.1047
uc001brp.1	98.4102
uc001brq.1	244.7577
uc001brr.1	8.8006
uc001brs.1	19.4784
uc001brt.1	0
uc001bru.2	0
uc001brv.2	0
uc001brw.2	318.5204
uc001brx.2	186.8747
uc001bry.3	0
uc001brz.2	2.0407
uc001bsa.1	2.5273
uc001bsb.1	49.4137
uc001bsc.2	5037.4702
uc001bsd.2	44.6616
uc001bse.2	2458.9422
uc001bsf.1	438.3842
uc001bsg.1	548.1919
uc001bsh.1	0
uc001bsi.1	689.3253
uc001bsj.1	802.695
uc001bsk.1	15.168
uc001bsl.1	0
uc001bsm.2	0
uc001bsn.2	61.1179
uc001bso.2	1475.4864
uc001bsp.1	1216.3049
uc001bsq.1	74.2657
uc001bsr.1	36.9284
uc001bss.1	138.6347
uc001bst.2	478.6701
uc001bsu.2	0
uc001bsv.2	0
uc001bsw.1	0
uc001bsx.2	1.6358
uc001bsy.1	4.0895
uc001bsz.2	2.6868
uc001bta.2	127.319
uc001btb.2	0
uc001btc.3	0
uc001btd.2	0
uc001bte.1	25.6331
uc001btf.1	619.6972
uc001btg.1	1042.1405
uc001bth.1	0
uc001bti.1	95.0363
uc001btj.1	107.1331
uc001btk.1	173.6574
uc001btl.3	0
uc001btm.2	3.2348
uc001btn.2	0
uc001bto.2	32.4626
uc001btp.1	5.6313
uc001btq.1	9.0256
uc001btr.1	4.932
uc001bts.1	0
uc001btt.2	2.0202
uc001btu.2	0
uc001btv.2	0
uc001btw.1	4.0895
uc001btx.1	2939.9556
uc001bty.1	3528.2208
uc001btz.1	14.0802
uc001bua.1	25.0974
uc001bub.2	4251.6772
uc001buc.1	54.8445
uc001bue.3	0
